timestamp,equipment_id,vibration_mms,temperature_c,pressure_psi,fail_warning
2026-05-02 03:00:00,COMP_OFFSHORE_01,2.33,67.69,117.75,0
2026-05-02 04:00:00,COMP_OFFSHORE_01,2.25,68.1,116.71,0
2026-05-02 05:00:00,COMP_OFFSHORE_01,2.57,70.2,120.97,0
2026-05-02 06:00:00,COMP_OFFSHORE_01,2.57,70.37,120.98,0
2026-05-02 07:00:00,COMP_OFFSHORE_01,2.35,69.07,117.97,0
2026-05-02 08:00:00,COMP_OFFSHORE_01,2.36,68.62,118.12,0
2026-05-02 09:00:00,COMP_OFFSHORE_01,2.57,68.88,120.93,0
2026-05-02 10:00:00,COMP_OFFSHORE_01,2.07,65.33,114.21,0
2026-05-02 11:00:00,COMP_OFFSHORE_01,2.08,64.18,114.37,0
2026-05-02 12:00:00,COMP_OFFSHORE_01,2.28,63.92,117.13,0
2026-05-02 13:00:00,COMP_OFFSHORE_01,2.44,63.39,119.15,0
2026-05-02 14:00:00,COMP_OFFSHORE_01,2.59,62.97,121.24,0
2026-05-02 15:00:00,COMP_OFFSHORE_01,2.94,63.68,125.9,0
2026-05-02 16:00:00,COMP_OFFSHORE_01,2.76,61.96,123.43,0
2026-05-02 17:00:00,COMP_OFFSHORE_01,2.45,59.93,119.36,0
2026-05-02 18:00:00,COMP_OFFSHORE_01,2.49,59.97,119.92,0
2026-05-02 19:00:00,COMP_OFFSHORE_01,2.2,58.67,115.99,0
2026-05-02 20:00:00,COMP_OFFSHORE_01,2.49,60.64,119.93,0
2026-05-02 21:00:00,COMP_OFFSHORE_01,2.41,61.03,118.85,0
2026-05-02 22:00:00,COMP_OFFSHORE_01,2.6,62.98,121.29,0
2026-05-02 23:00:00,COMP_OFFSHORE_01,2.25,62.47,116.69,0
2026-05-03 00:00:00,COMP_OFFSHORE_01,2.66,65.78,122.08,0
2026-05-03 01:00:00,COMP_OFFSHORE_01,2.96,68.59,126.13,0
2026-05-03 02:00:00,COMP_OFFSHORE_01,2.47,67.34,119.56,0
2026-05-03 03:00:00,COMP_OFFSHORE_01,2.62,69.14,121.61,0
2026-05-03 04:00:00,COMP_OFFSHORE_01,2.71,70.37,122.76,0
2026-05-03 05:00:00,COMP_OFFSHORE_01,2.38,69.23,118.4,0
2026-05-03 06:00:00,COMP_OFFSHORE_01,2.57,70.34,120.9,0
2026-05-03 07:00:00,COMP_OFFSHORE_01,2.5,69.85,120.05,0
2026-05-03 08:00:00,COMP_OFFSHORE_01,2.53,69.48,120.39,0
2026-05-03 09:00:00,COMP_OFFSHORE_01,2.27,67.38,116.91,0
2026-05-03 10:00:00,COMP_OFFSHORE_01,2.51,67.54,120.1,0
2026-05-03 11:00:00,COMP_OFFSHORE_01,2.65,67.04,121.99,0
2026-05-03 12:00:00,COMP_OFFSHORE_01,2.94,67.18,125.8,0
2026-05-03 13:00:00,COMP_OFFSHORE_01,2.79,65.14,123.84,0
2026-05-03 14:00:00,COMP_OFFSHORE_01,3.15,65.73,128.61,0
2026-05-03 15:00:00,COMP_OFFSHORE_01,2.27,60.31,116.93,0
2026-05-03 16:00:00,COMP_OFFSHORE_01,2.76,61.98,123.49,0
2026-05-03 17:00:00,COMP_OFFSHORE_01,2.56,60.45,120.73,0
2026-05-03 18:00:00,COMP_OFFSHORE_01,3.16,63.28,128.76,0
2026-05-03 19:00:00,COMP_OFFSHORE_01,2.26,58.96,116.77,0
2026-05-03 20:00:00,COMP_OFFSHORE_01,2.25,59.41,116.64,0
2026-05-03 21:00:00,COMP_OFFSHORE_01,2.32,60.57,117.6,0
2026-05-03 22:00:00,COMP_OFFSHORE_01,1.86,59.31,111.5,0
2026-05-03 23:00:00,COMP_OFFSHORE_01,2.34,62.92,117.9,0
2026-05-04 00:00:00,COMP_OFFSHORE_01,2.27,63.86,116.96,0
2026-05-04 01:00:00,COMP_OFFSHORE_01,2.55,66.52,120.6,0
2026-05-04 02:00:00,COMP_OFFSHORE_01,2.6,68.01,121.37,0
2026-05-04 03:00:00,COMP_OFFSHORE_01,3.06,71.35,127.5,0
2026-05-04 04:00:00,COMP_OFFSHORE_01,2.79,70.76,123.8,0
2026-05-04 05:00:00,COMP_OFFSHORE_01,2.33,68.96,117.69,0
2026-05-04 06:00:00,COMP_OFFSHORE_01,2.23,68.65,116.41,0
2026-05-04 07:00:00,COMP_OFFSHORE_01,2.65,70.57,121.97,0
2026-05-04 08:00:00,COMP_OFFSHORE_01,2.1,67.35,114.72,0
2026-05-04 09:00:00,COMP_OFFSHORE_01,3.05,71.28,127.33,0
2026-05-04 10:00:00,COMP_OFFSHORE_01,2.85,69.27,124.72,0
2026-05-04 11:00:00,COMP_OFFSHORE_01,2.36,65.59,118.12,0
2026-05-04 12:00:00,COMP_OFFSHORE_01,1.99,62.43,113.15,0
2026-05-04 13:00:00,COMP_OFFSHORE_01,2.91,65.74,125.42,0
2026-05-04 14:00:00,COMP_OFFSHORE_01,2.47,62.33,119.54,0
2026-05-04 15:00:00,COMP_OFFSHORE_01,2.87,63.32,124.95,0
2026-05-04 16:00:00,COMP_OFFSHORE_01,2.02,58.28,113.62,0
2026-05-04 17:00:00,COMP_OFFSHORE_01,2.32,59.27,117.6,0
2026-05-04 18:00:00,COMP_OFFSHORE_01,2.5,60.01,120.02,0
2026-05-04 19:00:00,COMP_OFFSHORE_01,2.51,60.24,120.19,0
2026-05-04 20:00:00,COMP_OFFSHORE_01,2.36,59.99,118.2,0
2026-05-04 21:00:00,COMP_OFFSHORE_01,2.69,62.4,122.49,0
2026-05-04 22:00:00,COMP_OFFSHORE_01,2.18,60.9,115.73,0
2026-05-04 23:00:00,COMP_OFFSHORE_01,2.46,63.49,119.43,0
2026-05-05 00:00:00,COMP_OFFSHORE_01,2.54,65.18,120.48,0
2026-05-05 01:00:00,COMP_OFFSHORE_01,2.65,67.07,122.06,0
2026-05-05 02:00:00,COMP_OFFSHORE_01,2.71,68.57,122.85,0
2026-05-05 03:00:00,COMP_OFFSHORE_01,2.16,66.85,115.5,0
2026-05-05 04:00:00,COMP_OFFSHORE_01,2.04,67.03,113.86,0
2026-05-05 05:00:00,COMP_OFFSHORE_01,2.88,71.75,125.11,0
2026-05-05 06:00:00,COMP_OFFSHORE_01,2.6,70.5,121.33,0
2026-05-05 07:00:00,COMP_OFFSHORE_01,2.28,68.71,117.01,0
2026-05-05 08:00:00,COMP_OFFSHORE_01,2.97,71.66,126.2,0
2026-05-05 09:00:00,COMP_OFFSHORE_01,2.53,68.71,120.46,0
2026-05-05 10:00:00,COMP_OFFSHORE_01,2.85,69.27,124.72,0
2026-05-05 11:00:00,COMP_OFFSHORE_01,2.52,66.4,120.27,0
2026-05-05 12:00:00,COMP_OFFSHORE_01,3.12,68.09,128.24,0
2026-05-05 13:00:00,COMP_OFFSHORE_01,3.03,66.34,127.02,0
2026-05-05 14:00:00,COMP_OFFSHORE_01,2.43,62.13,119.0,0
2026-05-05 15:00:00,COMP_OFFSHORE_01,2.79,62.92,123.89,0
2026-05-05 16:00:00,COMP_OFFSHORE_01,2.69,61.64,122.58,0
2026-05-05 17:00:00,COMP_OFFSHORE_01,2.91,62.22,125.47,0
2026-05-05 18:00:00,COMP_OFFSHORE_01,2.21,58.55,116.14,0
2026-05-05 19:00:00,COMP_OFFSHORE_01,2.71,61.2,122.74,0
2026-05-05 20:00:00,COMP_OFFSHORE_01,2.82,62.26,124.23,0
2026-05-05 21:00:00,COMP_OFFSHORE_01,1.97,58.83,112.97,0
2026-05-05 22:00:00,COMP_OFFSHORE_01,2.15,60.73,115.27,0
2026-05-05 23:00:00,COMP_OFFSHORE_01,1.89,60.65,111.84,0
2026-05-06 00:00:00,COMP_OFFSHORE_01,2.42,64.6,118.92,0
2026-05-06 01:00:00,COMP_OFFSHORE_01,2.72,67.37,122.87,0
2026-05-06 02:00:00,COMP_OFFSHORE_01,2.95,69.75,126.01,0
2026-05-06 03:00:00,COMP_OFFSHORE_01,2.52,68.65,120.3,0
2026-05-06 04:00:00,COMP_OFFSHORE_01,2.99,71.77,126.51,0
2026-05-06 05:00:00,COMP_OFFSHORE_01,2.09,67.76,114.48,0
2026-05-06 06:00:00,COMP_OFFSHORE_01,1.99,67.44,113.19,0
2026-05-06 07:00:00,COMP_OFFSHORE_01,2.48,69.75,119.78,0
2026-05-06 08:00:00,COMP_OFFSHORE_01,2.62,69.91,121.54,0
2026-05-06 09:00:00,COMP_OFFSHORE_01,2.49,68.49,119.87,0
2026-05-06 10:00:00,COMP_OFFSHORE_01,1.88,64.4,111.73,0
2026-05-06 11:00:00,COMP_OFFSHORE_01,2.47,66.16,119.64,0
2026-05-06 12:00:00,COMP_OFFSHORE_01,2.11,63.04,114.78,0
2026-05-06 13:00:00,COMP_OFFSHORE_01,2.7,64.71,122.68,0
2026-05-06 14:00:00,COMP_OFFSHORE_01,2.61,63.05,121.47,0
2026-05-06 15:00:00,COMP_OFFSHORE_01,2.22,60.05,116.24,0
2026-05-06 16:00:00,COMP_OFFSHORE_01,2.35,59.9,117.94,0
2026-05-06 17:00:00,COMP_OFFSHORE_01,2.18,58.58,115.76,0
2026-05-06 18:00:00,COMP_OFFSHORE_01,2.48,59.91,119.75,0
2026-05-06 19:00:00,COMP_OFFSHORE_01,2.79,61.6,123.82,0
2026-05-06 20:00:00,COMP_OFFSHORE_01,2.2,59.19,116.06,0
2026-05-06 21:00:00,COMP_OFFSHORE_01,2.65,62.22,122.02,0
2026-05-06 22:00:00,COMP_OFFSHORE_01,2.34,61.7,117.88,0
2026-05-06 23:00:00,COMP_OFFSHORE_01,2.26,62.52,116.83,0
2026-05-07 00:00:00,COMP_OFFSHORE_01,2.47,64.84,119.57,0
2026-05-07 01:00:00,COMP_OFFSHORE_01,2.19,64.74,115.86,0
2026-05-07 02:00:00,COMP_OFFSHORE_01,2.33,66.67,117.79,0
2026-05-07 03:00:00,COMP_OFFSHORE_01,2.14,66.74,115.21,0
2026-05-07 04:00:00,COMP_OFFSHORE_01,3.09,72.28,127.86,0
2026-05-07 05:00:00,COMP_OFFSHORE_01,2.51,69.88,120.14,0
2026-05-07 06:00:00,COMP_OFFSHORE_01,2.29,68.95,117.2,0
2026-05-07 07:00:00,COMP_OFFSHORE_01,2.56,70.15,120.86,0
2026-05-07 08:00:00,COMP_OFFSHORE_01,2.47,69.16,119.55,0
2026-05-07 09:00:00,COMP_OFFSHORE_01,2.43,68.2,119.12,0
2026-05-07 10:00:00,COMP_OFFSHORE_01,2.68,68.42,122.46,0
2026-05-07 11:00:00,COMP_OFFSHORE_01,2.73,67.43,123.03,0
2026-05-07 12:00:00,COMP_OFFSHORE_01,2.34,64.2,117.88,0
2026-05-07 13:00:00,COMP_OFFSHORE_01,2.33,62.84,117.7,0
2026-05-07 14:00:00,COMP_OFFSHORE_01,2.42,62.09,118.9,0
2026-05-07 15:00:00,COMP_OFFSHORE_01,1.81,58.01,110.79,0
2026-05-07 16:00:00,COMP_OFFSHORE_01,2.05,58.4,113.94,0
2026-05-07 17:00:00,COMP_OFFSHORE_01,2.91,62.22,125.47,0
2026-05-07 18:00:00,COMP_OFFSHORE_01,2.99,62.47,126.58,0
2026-05-07 19:00:00,COMP_OFFSHORE_01,2.43,59.8,119.0,0
2026-05-07 20:00:00,COMP_OFFSHORE_01,2.67,61.53,122.31,0
2026-05-07 21:00:00,COMP_OFFSHORE_01,2.59,61.93,121.25,0
2026-05-07 22:00:00,COMP_OFFSHORE_01,3.42,67.12,132.32,0
2026-05-07 23:00:00,COMP_OFFSHORE_01,2.84,65.39,124.48,0
2026-05-08 00:00:00,COMP_OFFSHORE_01,2.46,64.81,119.49,0
2026-05-08 01:00:00,COMP_OFFSHORE_01,2.21,64.86,116.18,0
2026-05-08 02:00:00,COMP_OFFSHORE_01,2.02,65.09,113.57,0
2026-05-08 03:00:00,COMP_OFFSHORE_01,2.56,68.84,120.81,0
2026-05-08 04:00:00,COMP_OFFSHORE_01,2.27,68.2,116.97,0
2026-05-08 05:00:00,COMP_OFFSHORE_01,2.07,67.7,114.31,0
2026-05-08 06:00:00,COMP_OFFSHORE_01,2.31,69.03,117.41,0
2026-05-08 07:00:00,COMP_OFFSHORE_01,2.18,68.21,115.67,0
2026-05-08 08:00:00,COMP_OFFSHORE_01,3.01,71.86,126.75,0
2026-05-08 09:00:00,COMP_OFFSHORE_01,2.76,69.86,123.53,0
2026-05-08 10:00:00,COMP_OFFSHORE_01,2.5,67.49,119.97,0
2026-05-08 11:00:00,COMP_OFFSHORE_01,2.94,68.51,125.92,0
2026-05-08 12:00:00,COMP_OFFSHORE_01,2.52,65.12,120.31,0
2026-05-08 13:00:00,COMP_OFFSHORE_01,2.24,62.41,116.55,0
2026-05-08 14:00:00,COMP_OFFSHORE_01,2.96,64.78,126.09,0
2026-05-08 15:00:00,COMP_OFFSHORE_01,2.66,62.27,122.16,0
2026-05-08 16:00:00,COMP_OFFSHORE_01,2.19,59.11,115.85,0
2026-05-08 17:00:00,COMP_OFFSHORE_01,2.44,59.88,119.24,0
2026-05-08 18:00:00,COMP_OFFSHORE_01,2.24,58.69,116.5,0
2026-05-08 19:00:00,COMP_OFFSHORE_01,2.09,58.1,114.47,0
2026-05-08 20:00:00,COMP_OFFSHORE_01,2.78,62.06,123.7,0
2026-05-08 21:00:00,COMP_OFFSHORE_01,3.07,64.33,127.64,0
2026-05-08 22:00:00,COMP_OFFSHORE_01,2.08,60.4,114.41,0
2026-05-08 23:00:00,COMP_OFFSHORE_01,2.67,64.55,122.25,0
2026-05-09 00:00:00,COMP_OFFSHORE_01,2.46,62.31,120.09,1
2026-05-09 01:00:00,COMP_OFFSHORE_01,2.91,66.57,117.17,1
2026-05-09 02:00:00,COMP_OFFSHORE_01,2.71,68.63,116.21,1
2026-05-09 03:00:00,COMP_OFFSHORE_01,2.41,69.94,114.75,1
2026-05-09 04:00:00,COMP_OFFSHORE_01,3.47,71.03,113.14,1
2026-05-09 05:00:00,COMP_OFFSHORE_01,3.42,73.01,108.46,1
2026-05-09 06:00:00,COMP_OFFSHORE_01,4.54,76.42,117.26,1
2026-05-09 07:00:00,COMP_OFFSHORE_01,3.16,74.96,111.0,1
2026-05-09 08:00:00,COMP_OFFSHORE_01,4.19,74.91,108.67,1
2026-05-09 09:00:00,COMP_OFFSHORE_01,3.54,74.06,107.93,1
2026-05-09 10:00:00,COMP_OFFSHORE_01,3.74,73.62,107.14,1
2026-05-09 11:00:00,COMP_OFFSHORE_01,5.32,75.64,104.01,1
2026-05-09 12:00:00,COMP_OFFSHORE_01,5.15,75.94,108.72,1
2026-05-09 13:00:00,COMP_OFFSHORE_01,4.99,72.5,99.6,1
2026-05-09 14:00:00,COMP_OFFSHORE_01,6.43,74.22,100.6,1
2026-05-09 15:00:00,COMP_OFFSHORE_01,5.19,75.06,100.71,1
2026-05-09 16:00:00,COMP_OFFSHORE_01,4.69,73.31,91.91,1
2026-05-09 17:00:00,COMP_OFFSHORE_01,5.57,75.78,98.98,1
2026-05-09 18:00:00,COMP_OFFSHORE_01,5.99,72.44,96.3,1
2026-05-09 19:00:00,COMP_OFFSHORE_01,6.11,76.79,97.29,1
2026-05-09 20:00:00,COMP_OFFSHORE_01,6.11,74.86,91.19,1
2026-05-09 21:00:00,COMP_OFFSHORE_01,6.2,76.82,84.37,1
2026-05-09 22:00:00,COMP_OFFSHORE_01,6.55,78.85,86.13,1
2026-05-09 23:00:00,COMP_OFFSHORE_01,6.0,83.37,91.03,1
2026-05-10 00:00:00,COMP_OFFSHORE_01,7.21,84.11,93.2,0
2026-05-10 01:00:00,COMP_OFFSHORE_01,0.12,24.98,0.07,0
2026-05-10 02:00:00,COMP_OFFSHORE_01,0.1,25.01,0.09,0
2026-05-10 03:00:00,COMP_OFFSHORE_01,0.09,25.05,-0.05,0
2026-05-10 04:00:00,COMP_OFFSHORE_01,0.09,24.85,0.02,0
2026-05-10 05:00:00,COMP_OFFSHORE_01,0.09,25.63,-0.09,0
2026-05-10 06:00:00,COMP_OFFSHORE_01,0.1,24.78,0.14,0
2026-05-10 07:00:00,COMP_OFFSHORE_01,0.1,25.52,-0.15,0
2026-05-10 08:00:00,COMP_OFFSHORE_01,0.11,25.44,0.01,0
2026-05-10 09:00:00,COMP_OFFSHORE_01,0.12,24.74,0.14,0
2026-05-10 10:00:00,COMP_OFFSHORE_01,0.15,24.82,-0.04,0
2026-05-10 11:00:00,COMP_OFFSHORE_01,0.13,25.79,-0.05,0
2026-05-10 12:00:00,COMP_OFFSHORE_01,0.09,24.86,-0.13,0
2026-05-10 13:00:00,COMP_OFFSHORE_01,0.08,24.5,-0.08,0
2026-05-10 14:00:00,COMP_OFFSHORE_01,0.1,25.12,0.16,0
2026-05-10 15:00:00,COMP_OFFSHORE_01,0.08,25.49,-0.02,0
2026-05-10 16:00:00,COMP_OFFSHORE_01,0.1,25.34,-0.11,0
2026-05-10 17:00:00,COMP_OFFSHORE_01,0.11,25.08,0.05,0
2026-05-10 18:00:00,COMP_OFFSHORE_01,0.11,26.23,-0.06,0
2026-05-10 19:00:00,COMP_OFFSHORE_01,0.09,24.69,-0.06,0
2026-05-10 20:00:00,COMP_OFFSHORE_01,0.09,25.59,0.14,0
2026-05-10 21:00:00,COMP_OFFSHORE_01,0.09,24.58,0.05,0
2026-05-10 22:00:00,COMP_OFFSHORE_01,0.09,25.32,0.02,0
2026-05-10 23:00:00,COMP_OFFSHORE_01,0.07,25.77,0.18,0
2026-05-11 00:00:00,COMP_OFFSHORE_01,0.09,24.81,0.03,0
2026-05-11 01:00:00,COMP_OFFSHORE_01,0.11,25.33,0.2,0
2026-05-11 02:00:00,COMP_OFFSHORE_01,0.1,24.6,-0.14,0
2026-05-11 03:00:00,COMP_OFFSHORE_01,0.09,24.98,0.18,0
2026-05-11 04:00:00,COMP_OFFSHORE_01,0.09,25.11,-0.0,0
2026-05-11 05:00:00,COMP_OFFSHORE_01,0.12,26.26,-0.05,0
2026-05-11 06:00:00,COMP_OFFSHORE_01,0.09,25.52,0.07,0
2026-05-11 07:00:00,COMP_OFFSHORE_01,0.14,25.29,-0.04,0
2026-05-11 08:00:00,COMP_OFFSHORE_01,0.11,25.55,0.08,0
2026-05-11 09:00:00,COMP_OFFSHORE_01,0.11,25.53,0.12,0
2026-05-11 10:00:00,COMP_OFFSHORE_01,0.13,25.32,-0.02,0
2026-05-11 11:00:00,COMP_OFFSHORE_01,0.1,25.6,-0.08,0
2026-05-11 12:00:00,COMP_OFFSHORE_01,0.11,24.8,0.0,0
2026-05-11 13:00:00,COMP_OFFSHORE_01,0.13,25.1,0.0,0
2026-05-11 14:00:00,COMP_OFFSHORE_01,0.07,25.37,0.06,0
2026-05-11 15:00:00,COMP_OFFSHORE_01,0.14,24.85,0.02,0
2026-05-11 16:00:00,COMP_OFFSHORE_01,0.1,25.79,-0.01,0
2026-05-11 17:00:00,COMP_OFFSHORE_01,0.11,25.3,0.02,0
2026-05-11 18:00:00,COMP_OFFSHORE_01,0.09,25.1,0.11,0
2026-05-11 19:00:00,COMP_OFFSHORE_01,0.08,25.07,-0.07,0
2026-05-11 20:00:00,COMP_OFFSHORE_01,0.12,24.24,-0.06,0
2026-05-11 21:00:00,COMP_OFFSHORE_01,0.11,25.78,-0.01,0
2026-05-11 22:00:00,COMP_OFFSHORE_01,0.09,25.94,-0.14,0
2026-05-11 23:00:00,COMP_OFFSHORE_01,0.06,25.22,-0.05,0
2026-05-12 00:00:00,COMP_OFFSHORE_01,0.08,25.35,0.02,0
2026-05-12 01:00:00,COMP_OFFSHORE_01,0.09,24.36,0.09,0
2026-05-12 02:00:00,COMP_OFFSHORE_01,0.11,24.95,0.18,0
2026-05-12 03:00:00,COMP_OFFSHORE_01,0.08,24.24,-0.07,0
2026-05-12 04:00:00,COMP_OFFSHORE_01,0.1,25.12,-0.02,0
2026-05-12 05:00:00,COMP_OFFSHORE_01,0.11,24.37,0.14,0
2026-05-12 06:00:00,COMP_OFFSHORE_01,0.1,25.56,0.03,0
2026-05-12 07:00:00,COMP_OFFSHORE_01,0.11,25.28,0.04,0
2026-05-12 08:00:00,COMP_OFFSHORE_01,0.11,25.66,0.02,0
2026-05-12 09:00:00,COMP_OFFSHORE_01,0.11,24.96,0.14,0
2026-05-12 10:00:00,COMP_OFFSHORE_01,0.09,25.9,-0.0,0
2026-05-12 11:00:00,COMP_OFFSHORE_01,0.07,25.06,-0.07,0
2026-05-12 12:00:00,COMP_OFFSHORE_01,0.12,24.67,-0.04,0
2026-05-12 13:00:00,COMP_OFFSHORE_01,0.06,24.77,-0.24,0
2026-05-12 14:00:00,COMP_OFFSHORE_01,0.07,25.38,0.08,0
2026-05-12 15:00:00,COMP_OFFSHORE_01,0.11,24.52,-0.0,0
2026-05-12 16:00:00,COMP_OFFSHORE_01,0.1,24.42,0.15,0
2026-05-12 17:00:00,COMP_OFFSHORE_01,0.12,24.89,0.0,0
2026-05-12 18:00:00,COMP_OFFSHORE_01,0.1,23.98,-0.02,0
2026-05-12 19:00:00,COMP_OFFSHORE_01,0.09,24.5,-0.03,0
2026-05-12 20:00:00,COMP_OFFSHORE_01,0.14,25.32,-0.06,0
2026-05-12 21:00:00,COMP_OFFSHORE_01,0.11,25.7,0.09,0
2026-05-12 22:00:00,COMP_OFFSHORE_01,0.1,24.68,0.07,0
2026-05-12 23:00:00,COMP_OFFSHORE_01,0.11,25.45,0.06,0
2026-05-13 00:00:00,COMP_OFFSHORE_01,0.12,24.73,0.13,0
2026-05-13 01:00:00,COMP_OFFSHORE_01,0.1,26.04,-0.07,0
2026-05-13 02:00:00,COMP_OFFSHORE_01,0.13,25.1,-0.07,0
2026-05-13 03:00:00,COMP_OFFSHORE_01,0.09,24.84,0.04,0
2026-05-13 04:00:00,COMP_OFFSHORE_01,0.11,24.71,-0.0,0
2026-05-13 05:00:00,COMP_OFFSHORE_01,0.14,25.86,0.04,0
2026-05-13 06:00:00,COMP_OFFSHORE_01,0.1,25.06,0.06,0
2026-05-13 07:00:00,COMP_OFFSHORE_01,0.08,24.87,-0.17,0
2026-05-13 08:00:00,COMP_OFFSHORE_01,0.11,25.32,-0.05,0
2026-05-13 09:00:00,COMP_OFFSHORE_01,0.13,24.39,-0.15,0
2026-05-13 10:00:00,COMP_OFFSHORE_01,0.1,25.52,0.17,0
2026-05-13 11:00:00,COMP_OFFSHORE_01,0.09,25.54,-0.0,0
2026-05-13 12:00:00,COMP_OFFSHORE_01,0.1,25.44,0.07,0
2026-05-13 13:00:00,COMP_OFFSHORE_01,0.07,25.74,0.14,0
2026-05-13 14:00:00,COMP_OFFSHORE_01,0.09,25.2,0.05,0
2026-05-13 15:00:00,COMP_OFFSHORE_01,0.11,24.72,-0.07,0
2026-05-13 16:00:00,COMP_OFFSHORE_01,0.1,25.59,0.05,0
2026-05-13 17:00:00,COMP_OFFSHORE_01,0.09,25.39,-0.28,0
2026-05-13 18:00:00,COMP_OFFSHORE_01,0.12,24.13,-0.04,0
2026-05-13 19:00:00,COMP_OFFSHORE_01,0.08,24.35,0.12,0
2026-05-13 20:00:00,COMP_OFFSHORE_01,0.09,25.17,-0.0,0
2026-05-13 21:00:00,COMP_OFFSHORE_01,0.11,25.04,-0.13,0
2026-05-13 22:00:00,COMP_OFFSHORE_01,0.12,24.75,-0.16,0
2026-05-13 23:00:00,COMP_OFFSHORE_01,0.09,25.75,0.09,0
2026-05-14 00:00:00,COMP_OFFSHORE_01,0.09,24.83,-0.03,0
2026-05-14 01:00:00,COMP_OFFSHORE_01,0.14,25.19,0.04,0
2026-05-14 02:00:00,COMP_OFFSHORE_01,0.12,25.12,-0.03,0
2026-05-14 03:00:00,COMP_OFFSHORE_01,0.1,24.96,-0.0,0
2026-05-14 04:00:00,COMP_OFFSHORE_01,0.11,25.03,0.07,0
2026-05-14 05:00:00,COMP_OFFSHORE_01,0.1,25.04,-0.2,0
2026-05-14 06:00:00,COMP_OFFSHORE_01,0.12,25.17,0.1,0
2026-05-14 07:00:00,COMP_OFFSHORE_01,0.04,26.04,-0.01,0
2026-05-14 08:00:00,COMP_OFFSHORE_01,0.12,24.48,0.06,0
2026-05-14 09:00:00,COMP_OFFSHORE_01,0.08,24.69,0.19,0
2026-05-14 10:00:00,COMP_OFFSHORE_01,0.1,25.11,0.09,0
2026-05-14 11:00:00,COMP_OFFSHORE_01,0.11,25.08,0.04,0
2026-05-14 12:00:00,COMP_OFFSHORE_01,0.15,24.97,0.02,0
2026-05-14 13:00:00,COMP_OFFSHORE_01,0.12,25.55,0.12,0
2026-05-14 14:00:00,COMP_OFFSHORE_01,0.11,24.43,0.16,0
2026-05-14 15:00:00,COMP_OFFSHORE_01,0.08,25.15,-0.08,0
2026-05-14 16:00:00,COMP_OFFSHORE_01,0.1,25.16,0.03,0
2026-05-14 17:00:00,COMP_OFFSHORE_01,0.11,25.81,0.05,0
2026-05-14 18:00:00,COMP_OFFSHORE_01,0.1,25.48,0.12,0
2026-05-14 19:00:00,COMP_OFFSHORE_01,0.08,25.3,0.07,0
2026-05-14 20:00:00,COMP_OFFSHORE_01,0.09,25.69,-0.02,0
2026-05-14 21:00:00,COMP_OFFSHORE_01,0.1,24.91,0.0,0
2026-05-14 22:00:00,COMP_OFFSHORE_01,0.08,24.28,0.16,0
2026-05-14 23:00:00,COMP_OFFSHORE_01,0.08,24.5,-0.22,0
2026-05-15 00:00:00,COMP_OFFSHORE_01,0.09,24.34,0.16,0
2026-05-15 01:00:00,COMP_OFFSHORE_01,0.12,24.66,0.23,0
2026-05-15 02:00:00,COMP_OFFSHORE_01,0.12,24.84,-0.25,0
2026-05-15 03:00:00,COMP_OFFSHORE_01,0.15,24.31,-0.16,0
2026-05-15 04:00:00,COMP_OFFSHORE_01,0.12,26.22,0.14,0
2026-05-15 05:00:00,COMP_OFFSHORE_01,0.11,25.3,0.09,0
2026-05-15 06:00:00,COMP_OFFSHORE_01,0.12,25.14,0.01,0
2026-05-15 07:00:00,COMP_OFFSHORE_01,0.1,24.62,-0.03,0
2026-05-15 08:00:00,COMP_OFFSHORE_01,0.07,24.95,-0.1,0
2026-05-15 09:00:00,COMP_OFFSHORE_01,0.08,25.09,0.14,0
2026-05-15 10:00:00,COMP_OFFSHORE_01,0.12,24.21,-0.1,0
2026-05-15 11:00:00,COMP_OFFSHORE_01,0.12,24.51,-0.02,0
2026-05-15 12:00:00,COMP_OFFSHORE_01,0.11,24.52,0.01,0
2026-05-15 13:00:00,COMP_OFFSHORE_01,0.07,24.7,0.03,0
2026-05-15 14:00:00,COMP_OFFSHORE_01,0.07,25.22,-0.0,0
2026-05-15 15:00:00,COMP_OFFSHORE_01,0.11,25.11,0.14,0
2026-05-15 16:00:00,COMP_OFFSHORE_01,0.1,24.79,0.01,0
2026-05-15 17:00:00,COMP_OFFSHORE_01,0.11,25.02,0.0,0
2026-05-15 18:00:00,COMP_OFFSHORE_01,0.09,24.67,-0.14,0
2026-05-15 19:00:00,COMP_OFFSHORE_01,0.13,24.38,-0.07,0
2026-05-15 20:00:00,COMP_OFFSHORE_01,0.09,25.45,-0.03,0
2026-05-15 21:00:00,COMP_OFFSHORE_01,0.12,24.66,0.03,0
2026-05-15 22:00:00,COMP_OFFSHORE_01,0.08,26.07,-0.12,0
2026-05-15 23:00:00,COMP_OFFSHORE_01,0.11,25.32,0.04,0
2026-05-16 00:00:00,COMP_OFFSHORE_01,0.1,24.94,0.0,0
2026-05-16 01:00:00,COMP_OFFSHORE_01,0.1,25.48,0.22,0
2026-05-16 02:00:00,COMP_OFFSHORE_01,0.09,24.32,-0.01,0
2026-05-16 03:00:00,COMP_OFFSHORE_01,0.15,24.6,0.16,0
2026-05-16 04:00:00,COMP_OFFSHORE_01,0.13,24.72,0.06,0
